Android Appstore	-157.91678702295457
Appliances	-140.1350064510985
Arts Crafts Sewing	-137.30391495602026
Automotive	-142.21647734772938
Baby	-138.5751856145279
Bag	-135.87747368886215
Beauty	-149.66541512422344
Bike	-133.92524234595217
Books	-151.16090369907943
Cable	-130.97555202677466
Care	-136.59516221129576
Clothing	-141.78231063726594
Conditioner	-138.8009814743065
Diaper	-140.39128550180675
Dining	-141.33021184276714
Dumbbell	-144.44686228818523
Flashlight	-141.0446631168558
Food	-146.83856811059604
Gloves	-139.0327381451107
Golf	-136.14082331424098
Home Improvement	-143.44646632117238
Industrial Scientific	-148.0334748378839
Jewelry	-153.41663136513938
Kindle Store	-147.29901312545346
Kitchen	-142.19210042929765
Knife	-147.06415390790536
Luggage	-145.83836600064248
Magazine Subscriptions	-144.52528982959052
Mat	-135.50939844232116
Mattress	-151.98974550790186
Movies TV	-139.12101229803943
Music	-155.978668142295
Musical Instruments	-143.15328476603213
Office Products	-145.08050128130995
Patio Lawn Garden	-144.3841605096043
Pet Supplies	-146.48457562751446
Pillow	-145.44858009126398
Sandal	-147.60202819649226
Scooter	-146.12782958897566
Shoes	-148.46592552344765
Software	-147.9540286629761
Sports	-147.42124582660182
Table Chair	-148.6064006112536
Tent	-142.70403872291826
Tire	-142.28420465736744
Toys	-159.15111900490263
Video Games	-153.24770774096226
Vitamin Supplement	-141.22766663801244
Wall Clock	-140.24784356550472
Water Filter	-141.99742565347222
average	-144.20316903591814
