Android Appstore	-571.1634312770805
Appliances	-625.5151623503708
Arts Crafts Sewing	-587.4966753859123
Automotive	-571.6404527126144
Baby	-585.3409818413971
Bag	-600.4801477466428
Beauty	-601.2276549210876
Bike	-598.3923591970735
Books	-626.8078438638731
Cable	-571.8802231638157
Care	-566.1117367459597
Clothing	-582.127235116224
Conditioner	-582.3402399609821
Diaper	-619.6760890549498
Dining	-614.0018585701823
Dumbbell	-618.5463280707102
Flashlight	-616.623448755405
Food	-582.7049914579835
Gloves	-587.7444958381415
Golf	-588.051136427089
Home Improvement	-589.3637492318511
Industrial Scientific	-566.4576047112075
Jewelry	-622.2918773304222
Kindle Store	-595.8687153026383
Kitchen	-617.0700076369906
Knife	-608.7939029384077
Luggage	-608.7768247584235
Magazine Subscriptions	-598.8356522995939
Mat	-579.8687182916306
Mattress	-613.1614575677388
Movies TV	-613.1838482285068
Music	-642.9857562641566
Musical Instruments	-595.9973013161087
Office Products	-602.0209026641456
Patio Lawn Garden	-607.2122198492847
Pet Supplies	-569.8198912202533
Pillow	-602.7073527469651
Sandal	-596.8131178453965
Scooter	-586.1954509851696
Shoes	-598.2127307263895
Software	-652.0808850243426
Sports	-581.3093060078392
Table Chair	-599.5229003075794
Tent	-627.2525966890058
Tire	-588.2424785142615
Toys	-607.4043295950879
Video Games	-650.3263127394454
Vitamin Supplement	-616.2153021676734
Wall Clock	-591.844398073448
Water Filter	-592.652132354335
average	-600.4072043169158
