Android Appstore	-522.2170712241734
Appliances	-610.5699395209043
Arts Crafts Sewing	-561.0659237137047
Automotive	-529.2529286922995
Baby	-562.0821179090739
Bag	-588.9296776344631
Beauty	-555.361915240559
Bike	-592.1057063234999
Books	-574.7200922848455
Cable	-564.706605781575
Care	-538.97357835418
Clothing	-576.4194479722628
Conditioner	-557.3170577358875
Diaper	-600.9428159996946
Dining	-590.8797069409709
Dumbbell	-606.9457781340592
Flashlight	-619.715950656054
Food	-567.1271410702783
Gloves	-585.777785695804
Golf	-577.2203097027166
Home Improvement	-581.1726123140177
Industrial Scientific	-540.4651026155791
Jewelry	-585.1449509709569
Kindle Store	-589.6922623808607
Kitchen	-593.4206444430188
Knife	-608.6641567028222
Luggage	-576.0265699198721
Magazine Subscriptions	-583.2485369139575
Mat	-563.6524265070808
Mattress	-607.078492984236
Movies TV	-576.8632664007584
Music	-604.6510392698289
Musical Instruments	-581.8325878355604
Office Products	-575.7941231803958
Patio Lawn Garden	-569.4302795893874
Pet Supplies	-559.0136902889753
Pillow	-586.5196433911079
Sandal	-581.6862401197221
Scooter	-582.8861137058664
Shoes	-587.4065711466986
Software	-635.125157392324
Sports	-564.3365455415022
Table Chair	-585.8402344142391
Tent	-601.7660382939887
Tire	-573.7219103884561
Toys	-555.0391531739989
Video Games	-626.6244348846034
Vitamin Supplement	-590.2686859743205
Wall Clock	-580.6421988478814
Water Filter	-595.3018177717605
average	-580.5129407590156
