Android Appstore	-338.9476914392717
Appliances	-340.65591584229657
Arts Crafts Sewing	-319.4120603341307
Automotive	-316.60898641973984
Baby	-325.8612660787092
Bag	-329.81694846867134
Beauty	-342.65567171979916
Bike	-324.5431171062358
Books	-349.6972032881697
Cable	-318.1401992134535
Care	-313.37697345304525
Clothing	-324.4362066138943
Conditioner	-329.10553434791734
Diaper	-340.191963991797
Dining	-344.2923083664339
Dumbbell	-344.777204491028
Flashlight	-339.77908466615173
Food	-335.64050251786637
Gloves	-325.4667816072658
Golf	-325.93072581233366
Home Improvement	-336.6644537456341
Industrial Scientific	-328.55671458307563
Jewelry	-354.68801189048315
Kindle Store	-330.7315265176451
Kitchen	-338.9959018886681
Knife	-338.19127993709844
Luggage	-333.2948797414759
Magazine Subscriptions	-334.01560019308926
Mat	-322.6996246205257
Mattress	-351.33198485926346
Movies TV	-333.7866426712374
Music	-366.69935444010775
Musical Instruments	-330.22488661090534
Office Products	-330.14271355437955
Patio Lawn Garden	-332.1884688542328
Pet Supplies	-331.7141068744103
Pillow	-346.913736834067
Sandal	-346.700327726951
Scooter	-327.0614087497266
Shoes	-338.30500406908055
Software	-361.9807122046233
Sports	-332.0970630335372
Table Chair	-336.9337367836454
Tent	-342.2619365208169
Tire	-330.4652226960548
Toys	-348.0130319193301
Video Games	-369.0279250987741
Vitamin Supplement	-343.52455954462914
Wall Clock	-330.21410106154264
Water Filter	-334.27133837395064
average	-336.22065202754345
