Android Appstore	-1426.316853273085
Appliances	-1412.7080442401561
Arts Crafts Sewing	-1367.8860667780727
Automotive	-1378.8533662045281
Baby	-1356.0930749091572
Bag	-1387.8498172477728
Beauty	-1446.0555386175095
Bike	-1369.7018768808896
Books	-1461.1164660690133
Cable	-1341.371712549847
Care	-1337.0014125425153
Clothing	-1385.1118525097188
Conditioner	-1352.0773067711086
Diaper	-1413.4948984225073
Dining	-1434.255814841926
Dumbbell	-1437.5132606825794
Flashlight	-1436.2752302692713
Food	-1386.1810721457653
Gloves	-1393.5739602357912
Golf	-1372.9920394109301
Home Improvement	-1402.445859060732
Industrial Scientific	-1408.2066101544503
Jewelry	-1485.6972652625686
Kindle Store	-1433.3989693449116
Kitchen	-1419.0579994201387
Knife	-1436.893372896048
Luggage	-1434.8005463612983
Magazine Subscriptions	-1397.9978141941642
Mat	-1346.6873520209085
Mattress	-1488.723642856792
Movies TV	-1402.9055372365144
Music	-1499.2646948717088
Musical Instruments	-1375.7028482427156
Office Products	-1391.4539469485971
Patio Lawn Garden	-1404.7093636360016
Pet Supplies	-1385.7008600200063
Pillow	-1461.1136351623807
Sandal	-1453.4239343206443
Scooter	-1407.8147127008233
Shoes	-1466.9393680176902
Software	-1503.5586461569205
Sports	-1416.406307989367
Table Chair	-1420.4462833486873
Tent	-1434.6774179495212
Tire	-1389.8761593305915
Toys	-1527.265828729927
Video Games	-1510.8849888506645
Vitamin Supplement	-1426.2039350305165
Wall Clock	-1422.5947059738644
Water Filter	-1389.5466757776494
average	-1416.8165789293787
