Alarm Clock	-28.667772691523467
Amplifier	-29.814965814905296
Battery	-28.224072818279218
Blu Ray Player	-29.289726554796143
Cable Modem	-29.4761853747279
Camcorder	-30.550876537737768
Camera	-32.233574603350895
Car Stereo	-28.768318182150445
CDPlayer	-30.849488033565297
CellPhone	-30.123585895751283
Computer	-31.938717069980136
DVDPlayer	-30.619956152115588
Fan	-29.436819835306995
GPS	-30.45068283405806
Graphics Card	-28.585297152450835
HardDrive	-30.55943968037246
Headphone	-31.42751687652329
Home Theater System	-29.864279192473134
Iron	-30.382035018606317
Keyboard	-31.065259199933717
Kindle	-27.7664969668051
Lamp	-30.0829613590026
Laptop	-29.66342196227598
Media Player	-31.35271807208171
Memory Card	-29.16714172128579
Microphone	-29.920016224331963
Microwave	-29.63623051941658
Monitor	-29.091835795782305
Mouse	-29.850047965177897
MP3 Player	-30.845226540778306
Network Adapter	-29.181779201377967
Printer	-30.68728981585314
Projector	-28.725630981408532
Radar Detector	-29.485286867788908
Remote Control	-29.025816239312814
Rice Cooker	-29.3151210513127
Scanner	-30.05480186602455
Speaker	-31.545450306638877
Subwoofer	-30.622415996683234
Tablet	-31.359526395088402
Telephone	-31.42287804104478
TV	-30.38786929253396
Vacuum	-29.857269482333894
Video Player	-29.85474790959084
Video Recorder	-30.671819417614635
Voice Recorder	-30.14362438452618
Watch	-29.90452612447848
Webcam	-29.697665365096316
Wireless Router	-29.364046857188
Xbox	-29.080723483105153
average	-30.001859114490955
