Alarm Clock	-53.86563178440192
Amplifier	-78.25316411644202
Battery	-64.14820285097147
Blu Ray Player	-94.2885907584352
Cable Modem	-64.63925422012638
Camcorder	-82.77542282205144
Camera	-89.20843695685708
Car Stereo	-79.5989337252409
CDPlayer	-52.280585084327576
CellPhone	-56.82462436719292
Computer	-84.43478806518007
DVDPlayer	-62.956257638944734
Fan	-64.15166514096637
GPS	-71.58640258921959
Graphics Card	-103.13113867583745
HardDrive	-74.36289736839198
Headphone	-74.72180211950098
Home Theater System	-84.52999871684712
Iron	-57.518915674094394
Keyboard	-68.06240645216408
Kindle	-58.40197478022322
Lamp	-52.07940272755099
Laptop	-63.39444590091114
Media Player	-98.63754747846424
Memory Card	-51.26899851290723
Microphone	-71.99581416689435
Microwave	-72.38228039503348
Monitor	-82.55935206419026
Mouse	-66.28018465746115
MP3 Player	-71.19346427335971
Network Adapter	-70.62569887028668
Printer	-83.16893395205994
Projector	-90.69285987681897
Radar Detector	-74.78623028470479
Remote Control	-79.18013667897952
Rice Cooker	-53.87071311544292
Scanner	-80.84360233256255
Speaker	-66.21879860664369
Subwoofer	-68.55881236246249
Tablet	-73.04030442890387
Telephone	-63.86891667521389
TV	-75.71362312467704
Vacuum	-79.11968593950617
Video Player	-86.19768588211097
Video Recorder	-97.5394128521993
Voice Recorder	-81.73250994576237
Watch	-56.702051791372284
Webcam	-63.917736282950464
Wireless Router	-85.37280181372383
Xbox	-77.40454562711417
average	-73.16175289055371
