Android Appstore	-136.03192356392177
Appliances	-150.33063263711807
Arts Crafts Sewing	-139.71722332032283
Automotive	-134.72844177694887
Baby	-142.35005299502512
Bag	-141.1662973722685
Beauty	-142.9448890553868
Bike	-138.77334133207063
Books	-150.828749279116
Cable	-136.50298851803674
Care	-135.8658108138827
Clothing	-140.12573906261474
Conditioner	-136.0353874267269
Diaper	-147.50865760267038
Dining	-150.56140989308727
Dumbbell	-147.16773997123374
Flashlight	-148.53544855934373
Food	-141.45171839386927
Gloves	-140.526599547319
Golf	-142.59203702458663
Home Improvement	-144.17629613467005
Industrial Scientific	-134.63193276800763
Jewelry	-147.09948367396268
Kindle Store	-147.32341588312275
Kitchen	-148.591787229988
Knife	-149.7298699110104
Luggage	-143.80219341191068
Magazine Subscriptions	-141.1195253912609
Mat	-136.76921685610202
Mattress	-147.46192993417543
Movies TV	-137.82070033582644
Music	-152.5560857599246
Musical Instruments	-144.0335730246009
Office Products	-142.1660938545681
Patio Lawn Garden	-150.62981953780437
Pet Supplies	-136.4199269369194
Pillow	-143.68324209985906
Sandal	-148.80915456019565
Scooter	-144.08298010555967
Shoes	-146.50862094268714
Software	-151.073529662767
Sports	-143.39275896521426
Table Chair	-143.60093301278326
Tent	-150.68625474948755
Tire	-141.1785294859852
Toys	-151.13318313533088
Video Games	-161.33211764277362
Vitamin Supplement	-142.027496700016
Wall Clock	-143.23355932767996
Water Filter	-147.34787985678395
average	-144.12334358073056
