Android Appstore	-130.9291293454795
Appliances	-147.98838998521776
Arts Crafts Sewing	-139.79021320265147
Automotive	-135.28151925771186
Baby	-144.9183225121373
Bag	-141.58872758845473
Beauty	-145.31981633599952
Bike	-140.70639748515444
Books	-152.31193435364602
Cable	-138.45305714295645
Care	-139.64427703715697
Clothing	-142.57810096047712
Conditioner	-144.5519146007527
Diaper	-146.38046638952565
Dining	-151.62553753550384
Dumbbell	-147.16839195032372
Flashlight	-147.2896991075678
Food	-143.7905805953321
Gloves	-138.7084973376165
Golf	-144.76820704937342
Home Improvement	-146.5757938605476
Industrial Scientific	-143.46984590422375
Jewelry	-148.44672949474761
Kindle Store	-146.05707846899844
Kitchen	-148.86334051663368
Knife	-150.68334190976944
Luggage	-143.6540509889923
Magazine Subscriptions	-143.9034033195923
Mat	-139.34913306255706
Mattress	-150.08944500229615
Movies TV	-136.59494706209608
Music	-157.04033284327744
Musical Instruments	-147.2299665014677
Office Products	-143.25131773156232
Patio Lawn Garden	-149.95909577184958
Pet Supplies	-141.02822093037489
Pillow	-147.337566365543
Sandal	-149.6981681193967
Scooter	-146.92687562160873
Shoes	-143.87972866156204
Software	-154.47598428109958
Sports	-149.39617852652856
Table Chair	-147.25222401903767
Tent	-152.14636915575582
Tire	-143.0381398330975
Toys	-148.64641849337994
Video Games	-161.06512526807307
Vitamin Supplement	-145.92264660478554
Wall Clock	-142.9549876865884
Water Filter	-150.22923897019785
average	-145.6591774949736
