Alarm Clock	-27.205589482335686
Amplifier	-25.14846554899009
Battery	-27.854518212131218
Blu Ray Player	-27.502198966706647
Cable Modem	-27.236221379797954
Camcorder	-27.507834139042764
Camera	-27.09093525103388
Car Stereo	-25.410951344322672
CDPlayer	-28.118452892530534
CellPhone	-27.717109296736407
Computer	-25.539937147482366
DVDPlayer	-25.275835077417906
Fan	-26.95690634252615
GPS	-26.051781435916105
Graphics Card	-27.938268284202827
HardDrive	-25.096720678813906
Headphone	-26.98961432844332
Home Theater System	-27.070856277468017
Iron	-29.38236978094595
Keyboard	-26.5027951968498
Kindle	-27.65172895804688
Lamp	-25.93213396404507
Laptop	-26.956729687928007
Media Player	-27.920925317291964
Memory Card	-27.376782329289725
Microphone	-28.29981258979998
Microwave	-27.843429719791704
Monitor	-24.677278861945688
Mouse	-28.136814588703817
MP3 Player	-25.244424128001224
Network Adapter	-27.38787433383414
Printer	-26.227378037551443
Projector	-24.34683060699248
Radar Detector	-26.57914308710173
Remote Control	-27.06660032976632
Rice Cooker	-27.960308775886066
Scanner	-26.111889196595687
Speaker	-29.357036944962797
Subwoofer	-28.52296769532774
Tablet	-27.272964787054992
Telephone	-26.496092394050304
TV	-24.987069266357004
Vacuum	-28.25331894294622
Video Player	-26.764356060836562
Video Recorder	-26.921959191605126
Voice Recorder	-26.03248609174476
Watch	-28.83906267564868
Webcam	-24.253018312616128
Wireless Router	-29.565496592777375
Xbox	-25.049742823161562
average	-26.912660347107103
