Alarm Clock	0.9377555369442703
Amplifier	0.9805779296998478
Battery	0.914099025917618
Blu Ray Player	1.0346267267129974
Cable Modem	1.0757526693123816
Camcorder	1.3399244545024653
Camera	0.556262776424198
Car Stereo	0.8372439453965435
CDPlayer	0.5595667122312756
CellPhone	0.616849654477497
Computer	0.7714630025793087
DVDPlayer	0.8457470639729807
Fan	0.8438698544147101
GPS	0.8843502062537211
Graphics Card	1.0617467813950516
HardDrive	0.8260240383540005
Headphone	0.731227629365519
Home Theater System	1.0551555972906437
Iron	0.9953906453158411
Keyboard	0.7713309804853413
Kindle	0.6234265618670538
Lamp	0.8684205316765244
Laptop	0.6764420931854438
Media Player	1.1320693742953452
Memory Card	0.9295681262038419
Microphone	0.8903084427160018
Microwave	0.8161851996602825
Monitor	0.7506240942939464
Mouse	0.7932538350262531
MP3 Player	1.1480057552298082
Network Adapter	0.9215330181565269
Printer	1.036404935080459
Projector	1.0291659703650704
Radar Detector	0.9325993008193464
Remote Control	0.9484795369016455
Rice Cooker	1.0545273923978613
Scanner	0.8324706550134842
Speaker	0.7974845197329675
Subwoofer	0.7026231734838088
Tablet	0.7421008557435355
Telephone	0.8317059562752915
TV	0.8911554103500876
Vacuum	0.8792487050404402
Video Player	1.0968708887955927
Video Recorder	1.0191167797375826
Voice Recorder	0.7014841331890206
Watch	0.8341125776813726
Webcam	0.4970414308369516
Wireless Router	0.9639303524384081
Xbox	1.0296589404457221
average : 0.8801796755537177
