Android Appstore	-126.816162774322
Appliances	-137.74302805732367
Arts Crafts Sewing	-134.09511179338037
Automotive	-126.28310094416477
Baby	-129.1383074866147
Bag	-136.67807726997623
Beauty	-134.79393783875554
Bike	-139.68671870871353
Books	-134.63321797413215
Cable	-131.78031952475678
Care	-122.2425694844133
Clothing	-130.73417100316905
Conditioner	-130.7317868415882
Diaper	-139.51948708945253
Dining	-140.04948030511656
Dumbbell	-144.0510569297812
Flashlight	-147.42067906388672
Food	-135.68240551993472
Gloves	-138.54595082109753
Golf	-131.41615311597656
Home Improvement	-132.28169572536146
Industrial Scientific	-124.53523507174813
Jewelry	-142.40628799876106
Kindle Store	-138.5912685689306
Kitchen	-134.00846168612227
Knife	-144.82456842526128
Luggage	-128.71295570494487
Magazine Subscriptions	-135.97535490784298
Mat	-128.24790260563296
Mattress	-142.28668498486942
Movies TV	-136.8646242387953
Music	-144.00497117699325
Musical Instruments	-132.06626323204836
Office Products	-132.30842737531253
Patio Lawn Garden	-131.1846305525445
Pet Supplies	-133.5350884369348
Pillow	-138.80851478501467
Sandal	-137.75754151326137
Scooter	-137.29507945717037
Shoes	-145.10227083007663
Software	-146.31299863174817
Sports	-132.78638521100086
Table Chair	-134.59487960451725
Tent	-139.93572117523044
Tire	-135.41628672580566
Toys	-128.7614871622177
Video Games	-143.07187906410073
Vitamin Supplement	-137.1387094847998
Wall Clock	-133.5544883746183
Water Filter	-134.67580381877002
average	-135.58176378153976
