Alarm Clock	-65.1821305146914
Amplifier	-100.31676486681839
Battery	-69.37282370277312
Blu Ray Player	-120.8079937474965
Cable Modem	-84.35336837315427
Camcorder	-122.9634390445859
Camera	-106.43891315259278
Car Stereo	-90.41407334845925
CDPlayer	-65.25678700145593
CellPhone	-67.59294831127052
Computer	-120.58708836506902
DVDPlayer	-84.42284519119266
Fan	-83.86025156381294
GPS	-97.33454309328596
Graphics Card	-151.0832223174188
HardDrive	-93.9160990972337
Headphone	-98.08844044069669
Home Theater System	-110.06038579946144
Iron	-79.6471411087307
Keyboard	-85.05879436209617
Kindle	-76.92633617226406
Lamp	-64.52284775834545
Laptop	-73.65241663686358
Media Player	-150.66205087647975
Memory Card	-66.70930777329548
Microphone	-78.89039429781445
Microwave	-85.65601902405025
Monitor	-108.15130390523953
Mouse	-85.19521433365526
MP3 Player	-84.27536437209217
Network Adapter	-86.57755088975016
Printer	-108.66368999198697
Projector	-123.88866343495069
Radar Detector	-113.12082197069611
Remote Control	-99.35125863051601
Rice Cooker	-76.63672843269963
Scanner	-111.23471557239276
Speaker	-88.8540397529443
Subwoofer	-85.04406549837286
Tablet	-95.52508676579053
Telephone	-73.77013551437814
TV	-102.58729092964337
Vacuum	-109.17278766884148
Video Player	-112.92700887159596
Video Recorder	-137.69017393644535
Voice Recorder	-94.51731281916118
Watch	-69.71209055565535
Webcam	-88.55882525702313
Wireless Router	-112.35195610172029
Xbox	-103.58662057171311
average	-95.30340263437348
